Order_ID,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Discount,Payment_Method,Order_Date,Sales
ORD19754,CUST1591,Vikram Kulkarni,64,Male,Mumbai,Monitor,Electronics,4,14000,0.05,Credit Card,2025-03-30,53200.0
ORD19755,CUST1514,Ananya Sharma,43,Female,Ahmedabad,Tablet,Electronics,2,22000,0.15,UPI,2025-05-18,37400.0
ORD19756,CUST1399,Amit Shah,63,Female,Nagpur,Headphones,Electronics,5,2500,0.05,Debit Card,2025-09-10,11875.0
ORD19757,CUST2556,Vikram More,48,Female,Hyderabad,Printer,Office,2,12000,0.1,Cash,2025-06-30,21600.0
ORD19758,CUST1387,Neha Deshmukh,56,Female,Pune,Tablet,Electronics,3,22000,0.0,Debit Card,2025-01-16,66000.0
ORD19759,CUST1618,Aditya Khan,58,Male,Hyderabad,Monitor,Electronics,4,14000,0.15,Debit Card,2025-01-20,47600.0
ORD19760,CUST2831,Vikram Patil,29,Male,Pune,Monitor,Electronics,3,14000,0.1,Debit Card,2025-12-21,37800.0
ORD19761,CUST2354,Pooja Pawar,34,Female,Chennai,Laptop,Electronics,2,55000,0.05,UPI,2025-08-03,104500.0
ORD19762,CUST2626,Kavya Kulkarni,35,Female,Bengaluru,Mouse,Accessories,4,900,0.1,Credit Card,2025-10-19,3240.0
ORD19763,CUST1138,Neha Singh,19,Male,Ahmedabad,Camera,Electronics,2,35000,0.1,UPI,2025-05-24,63000.0
ORD19764,CUST2704,Amit Patil,41,Female,Hyderabad,Headphones,Electronics,4,2500,0.0,UPI,2025-10-21,10000.0
ORD19765,CUST1653,Kavya Pawar,45,Male,Mumbai,Tablet,Electronics,2,22000,0.1,Debit Card,2025-05-22,39600.0
ORD19766,CUST2749,Meera Khan,56,Female,Bengaluru,Camera,Electronics,1,35000,0.1,Net Banking,2025-10-19,31500.0
ORD19767,CUST1482,Neha Kulkarni,27,Male,Delhi,Headphones,Electronics,5,2500,0.05,Net Banking,2025-12-20,11875.0
ORD19768,CUST1300,Arjun Pawar,64,Female,Nagpur,Mouse,Accessories,5,900,0.15,Credit Card,2025-03-11,3825.0
ORD19769,CUST1032,Sneha Kulkarni,50,Male,Kolkata,Tablet,Electronics,4,22000,0.05,Debit Card,2025-04-07,83600.0
ORD19770,CUST1457,Sneha Singh,41,Male,Delhi,Headphones,Electronics,1,2500,0.05,Debit Card,2025-08-28,2375.0
ORD19771,CUST1542,Ananya Kulkarni,28,Female,Chennai,Camera,Electronics,3,35000,0.1,Debit Card,2025-12-25,94500.0
ORD19772,CUST2409,Pooja Singh,25,Female,Nashik,Mobile Phone,Electronics,1,25000,0.1,UPI,2025-09-30,22500.0
ORD19773,CUST2845,Kavya Sharma,44,Male,Bengaluru,Monitor,Electronics,4,14000,0.15,UPI,2025-03-19,47600.0
ORD19774,CUST2356,Meera Gupta,43,Male,Nashik,Smartwatch,Electronics,1,6000,0.0,Credit Card,2025-12-18,6000.0
ORD19775,CUST1044,Neha Pawar,29,Male,Nashik,Keyboard,Accessories,3,1800,0.05,Credit Card,2025-09-28,5130.0
ORD19776,CUST1547,Priya Gupta,52,Male,Kolkata,Printer,Office,4,12000,0.0,Debit Card,2025-12-21,48000.0
ORD19777,CUST1984,Sneha Sharma,32,Female,Delhi,Smartwatch,Electronics,5,6000,0.15,Debit Card,2025-01-25,25500.0
ORD19778,CUST1424,Rahul Patil,38,Male,Pune,Tablet,Electronics,1,22000,0.05,Credit Card,2025-06-21,20900.0
ORD19779,CUST1045,Kavya Singh,54,Male,Hyderabad,Tablet,Electronics,5,22000,0.1,Credit Card,2025-03-23,99000.0
ORD19780,CUST2980,Amit Joshi,47,Male,Nagpur,Headphones,Electronics,5,2500,0.05,UPI,2025-07-13,11875.0
ORD19781,CUST1380,Aarav Shah,22,Female,Nagpur,Monitor,Electronics,2,14000,0.15,UPI,2025-10-29,23800.0
ORD19782,CUST1497,Suresh Sharma,34,Male,Bengaluru,Mouse,Accessories,3,900,0.1,UPI,2025-01-18,2430.0
ORD19783,CUST1884,Meera Kulkarni,43,Male,Nagpur,Laptop,Electronics,1,55000,0.15,UPI,2025-05-14,46750.0
ORD19784,CUST2916,Aditya Joshi,51,Female,Pune,Headphones,Electronics,5,2500,0.0,UPI,2025-02-15,12500.0
ORD19785,CUST1959,Suresh Pawar,50,Female,Bengaluru,Laptop,Electronics,5,55000,0.1,UPI,2025-09-25,247500.0
ORD19786,CUST1138,Suresh Singh,35,Female,Hyderabad,Keyboard,Accessories,3,1800,0.15,Credit Card,2025-03-29,4590.0
ORD19787,CUST2583,Aditya Khan,42,Male,Delhi,Camera,Electronics,5,35000,0.1,Net Banking,2025-09-18,157500.0
ORD19788,CUST1408,Aditya Deshmukh,58,Female,Pune,Headphones,Electronics,5,2500,0.0,UPI,2025-12-10,12500.0
ORD19789,CUST1185,Vikram Pawar,47,Female,Mumbai,Keyboard,Accessories,5,1800,0.2,Debit Card,2025-12-01,7200.0
ORD19790,CUST1489,Ananya Patil,54,Female,Mumbai,Printer,Office,5,12000,0.05,Debit Card,2025-08-28,57000.0
ORD19791,CUST1018,Amit More,37,Male,Ahmedabad,Headphones,Electronics,2,2500,0.05,Cash,2025-12-17,4750.0
ORD19792,CUST2721,Arjun Shah,62,Female,Chennai,Monitor,Electronics,2,14000,0.1,Net Banking,2025-01-05,25200.0
ORD19793,CUST2096,Aarav Joshi,19,Female,Chennai,Monitor,Electronics,4,14000,0.1,Cash,2025-01-21,50400.0
ORD19794,CUST1635,Arjun Shah,30,Female,Chennai,Tablet,Electronics,1,22000,0.15,Debit Card,2025-03-11,18700.0
ORD19795,CUST2966,Rohan Gupta,57,Male,Mumbai,Printer,Office,3,12000,0.05,UPI,2025-02-27,34200.0
ORD19796,CUST1171,Priya Singh,59,Male,Delhi,Tablet,Electronics,4,22000,0.05,UPI,2025-04-15,83600.0
ORD19797,CUST2101,Rohan Patil,37,Female,Delhi,Laptop,Electronics,2,55000,0.1,Debit Card,2025-09-17,99000.0
ORD19798,CUST1400,Priya Pawar,23,Male,Nashik,Smartwatch,Electronics,2,6000,0.05,UPI,2025-05-03,11400.0
ORD19799,CUST1910,Vikram Joshi,28,Male,Chennai,Mouse,Accessories,2,900,0.15,Credit Card,2025-09-11,1530.0
ORD19800,CUST2545,Pooja Verma,63,Female,Chennai,Printer,Office,4,12000,0.15,UPI,2025-03-03,40800.0
ORD19801,CUST2225,Sneha More,42,Male,Kolkata,Camera,Electronics,2,35000,0.1,Debit Card,2025-08-25,63000.0
ORD19802,CUST2779,Riya Verma,59,Female,Nashik,Mouse,Accessories,4,900,0.0,UPI,2025-08-22,3600.0
ORD19803,CUST2605,Suresh Sharma,27,Female,Pune,Mouse,Accessories,2,900,0.15,Debit Card,2025-07-19,1530.0
ORD19804,CUST1239,Priya Verma,48,Female,Kolkata,Mobile Phone,Electronics,5,25000,0.0,Credit Card,2025-04-15,125000.0
ORD19805,CUST2341,Priya Shah,60,Male,Pune,Headphones,Electronics,5,2500,0.05,UPI,2025-11-24,11875.0
ORD19806,CUST2547,Amit Singh,21,Male,Nashik,Camera,Electronics,1,35000,0.0,Net Banking,2025-03-28,35000.0
ORD19807,CUST2939,Sneha Sharma,42,Female,Ahmedabad,Printer,Office,2,12000,0.0,Debit Card,2025-10-11,24000.0
ORD19808,CUST1320,Riya Deshmukh,45,Female,Pune,Tablet,Electronics,1,22000,0.15,Debit Card,2025-10-13,18700.0
ORD19809,CUST2574,Aarav Kulkarni,41,Female,Nagpur,Laptop,Electronics,4,55000,0.1,UPI,2025-12-23,198000.0
ORD19810,CUST1522,Suresh Deshmukh,52,Female,Nagpur,Headphones,Electronics,1,2500,0.2,UPI,2025-01-16,2000.0
ORD19811,CUST1528,Amit Deshmukh,58,Male,Hyderabad,Mobile Phone,Electronics,2,25000,0.05,Net Banking,2025-01-03,47500.0
ORD19812,CUST1477,Aditya Sharma,22,Male,Nagpur,Laptop,Electronics,4,55000,0.1,UPI,2025-12-20,198000.0
ORD19813,CUST2349,Arjun Verma,50,Female,Bengaluru,Printer,Office,4,12000,0.2,UPI,2025-07-28,38400.0
ORD19814,CUST2490,Sneha Gupta,28,Male,Ahmedabad,Smartwatch,Electronics,5,6000,0.15,Cash,2025-10-07,25500.0
ORD19815,CUST2779,Meera Kulkarni,25,Female,Nashik,Mouse,Accessories,4,900,0.1,Credit Card,2025-11-28,3240.0
ORD19816,CUST1759,Rahul Sharma,38,Male,Bengaluru,Mobile Phone,Electronics,4,25000,0.0,Debit Card,2025-06-14,100000.0
ORD19817,CUST1042,Aditya Sharma,49,Male,Kolkata,Laptop,Electronics,1,55000,0.15,UPI,2025-07-24,46750.0
ORD19818,CUST1234,Suresh Gupta,22,Male,Hyderabad,Tablet,Electronics,4,22000,0.05,Net Banking,2025-09-15,83600.0
ORD19819,CUST1556,Aditya Sharma,51,Male,Pune,Mobile Phone,Electronics,3,25000,0.1,Credit Card,2025-03-29,67500.0
ORD19820,CUST1437,Sneha Gupta,26,Female,Chennai,Laptop,Electronics,5,55000,0.1,Credit Card,2025-02-26,247500.0
ORD19821,CUST2955,Aditya Deshmukh,55,Male,Nashik,Mobile Phone,Electronics,5,25000,0.1,UPI,2025-07-24,112500.0
ORD19822,CUST1676,Kavya Deshmukh,60,Female,Chennai,Tablet,Electronics,4,22000,0.1,Debit Card,2025-11-28,79200.0
ORD19823,CUST2686,Aditya Joshi,49,Female,Nagpur,Tablet,Electronics,1,22000,0.1,Credit Card,2025-12-28,19800.0
ORD19824,CUST2304,Meera Kulkarni,27,Male,Ahmedabad,Camera,Electronics,5,35000,0.0,Net Banking,2025-05-13,175000.0
ORD19825,CUST2228,Kavya Pawar,29,Male,Delhi,Monitor,Electronics,5,14000,0.1,UPI,2025-02-16,63000.0
ORD19826,CUST1743,Meera Pawar,52,Female,Nagpur,Mouse,Accessories,3,900,0.1,UPI,2025-09-10,2430.0
ORD19827,CUST1908,Pooja Shah,56,Male,Nagpur,Headphones,Electronics,4,2500,0.05,UPI,2025-08-08,9500.0
ORD19828,CUST1803,Sneha Gupta,35,Female,Nagpur,Headphones,Electronics,5,2500,0.05,Debit Card,2025-10-13,11875.0
ORD19829,CUST2330,Priya Sharma,40,Male,Nashik,Printer,Office,5,12000,0.0,UPI,2025-08-15,60000.0
ORD19830,CUST1851,Neha Gupta,29,Female,Nagpur,Keyboard,Accessories,5,1800,0.05,Net Banking,2025-08-28,8550.0
ORD19831,CUST1997,Rahul Joshi,48,Male,Mumbai,Printer,Office,5,12000,0.2,Debit Card,2025-03-22,48000.0
ORD19832,CUST1846,Meera Singh,28,Male,Bengaluru,Keyboard,Accessories,1,1800,0.05,UPI,2025-01-16,1710.0
ORD19833,CUST1510,Amit Pawar,51,Female,Pune,Mobile Phone,Electronics,2,25000,0.1,UPI,2025-10-12,45000.0
ORD19834,CUST2320,Rohan Gupta,44,Male,Delhi,Keyboard,Accessories,3,1800,0.1,Credit Card,2025-09-10,4860.0
ORD19835,CUST1022,Pooja Patil,38,Male,Bengaluru,Monitor,Electronics,1,14000,0.0,Debit Card,2025-12-14,14000.0
ORD19836,CUST2711,Aditya Khan,27,Male,Pune,Monitor,Electronics,3,14000,0.15,Credit Card,2025-04-23,35700.0
ORD19837,CUST2008,Aarav Patil,30,Female,Pune,Mouse,Accessories,5,900,0.05,Credit Card,2025-03-02,4275.0
ORD19838,CUST1242,Pooja Singh,62,Male,Hyderabad,Laptop,Electronics,3,55000,0.15,UPI,2025-03-22,140250.0
ORD19839,CUST1843,Riya More,64,Female,Bengaluru,Headphones,Electronics,4,2500,0.0,UPI,2025-10-14,10000.0
ORD19840,CUST1578,Meera Gupta,42,Male,Kolkata,Mouse,Accessories,4,900,0.0,Net Banking,2025-06-24,3600.0
ORD19841,CUST2418,Rohan Kulkarni,30,Male,Nashik,Monitor,Electronics,2,14000,0.05,Credit Card,2025-08-01,26600.0
ORD19842,CUST2451,Rahul Singh,58,Female,Nagpur,Laptop,Electronics,2,55000,0.05,Credit Card,2025-01-31,104500.0
ORD19843,CUST1453,Sneha Khan,23,Male,Bengaluru,Printer,Office,3,12000,0.15,Credit Card,2025-02-06,30600.0
ORD19844,CUST1507,Amit Verma,52,Female,Chennai,Headphones,Electronics,1,2500,0.0,Debit Card,2025-10-19,2500.0
ORD19845,CUST2630,Arjun Verma,45,Male,Delhi,Camera,Electronics,1,35000,0.1,Cash,2025-10-18,31500.0
ORD19846,CUST1213,Aarav Joshi,37,Female,Nagpur,Headphones,Electronics,5,2500,0.0,Credit Card,2025-07-27,12500.0
ORD19847,CUST2265,Riya Shah,37,Male,Nagpur,Mobile Phone,Electronics,1,25000,0.15,UPI,2025-07-01,21250.0
ORD19848,CUST1993,Neha Singh,58,Female,Pune,Smartwatch,Electronics,2,6000,0.15,UPI,2025-01-15,10200.0
ORD19849,CUST1409,Pooja Sharma,21,Female,Bengaluru,Headphones,Electronics,1,2500,0.1,Cash,2025-03-21,2250.0
ORD19850,CUST1622,Ananya Joshi,37,Male,Ahmedabad,Monitor,Electronics,5,14000,0.05,Credit Card,2025-06-20,66500.0
ORD19851,CUST1559,Suresh More,22,Male,Hyderabad,Mobile Phone,Electronics,4,25000,0.1,Net Banking,2025-10-23,90000.0
ORD19852,CUST2927,Priya Kulkarni,39,Male,Kolkata,Tablet,Electronics,1,22000,0.0,UPI,2025-05-24,22000.0
ORD19853,CUST1872,Aarav Shah,41,Female,Bengaluru,Keyboard,Accessories,1,1800,0.0,UPI,2025-09-20,1800.0
ORD19854,CUST1668,Vikram More,61,Female,Chennai,Printer,Office,2,12000,0.1,UPI,2025-04-12,21600.0
ORD19855,CUST1592,Amit Singh,34,Female,Bengaluru,Camera,Electronics,3,35000,0.2,UPI,2025-02-15,84000.0
ORD19856,CUST2069,Rahul More,22,Male,Mumbai,Printer,Office,4,12000,0.15,UPI,2025-06-12,40800.0
ORD19857,CUST2893,Arjun Pawar,43,Female,Nagpur,Tablet,Electronics,3,22000,0.1,UPI,2025-11-04,59400.0
ORD19858,CUST1707,Suresh Joshi,53,Male,Pune,Smartwatch,Electronics,5,6000,0.1,Debit Card,2025-05-14,27000.0
ORD19859,CUST2261,Suresh Deshmukh,25,Female,Delhi,Headphones,Electronics,5,2500,0.2,Net Banking,2025-05-10,10000.0
ORD19860,CUST1723,Sneha Khan,26,Male,Bengaluru,Mouse,Accessories,3,900,0.1,UPI,2025-03-12,2430.0
ORD19861,CUST1780,Sneha Pawar,34,Male,Bengaluru,Mobile Phone,Electronics,2,25000,0.05,UPI,2025-02-06,47500.0
ORD19862,CUST2619,Ananya Shah,25,Male,Mumbai,Camera,Electronics,2,35000,0.15,Credit Card,2025-06-11,59500.0
ORD19863,CUST2137,Suresh More,22,Male,Pune,Tablet,Electronics,2,22000,0.05,UPI,2025-05-30,41800.0
ORD19864,CUST2803,Pooja Kulkarni,27,Male,Hyderabad,Smartwatch,Electronics,4,6000,0.0,UPI,2025-11-16,24000.0
ORD19865,CUST1507,Meera More,31,Male,Nashik,Printer,Office,5,12000,0.1,Credit Card,2025-09-20,54000.0
ORD19866,CUST2667,Pooja Deshmukh,44,Male,Kolkata,Tablet,Electronics,5,22000,0.0,Net Banking,2025-07-31,110000.0
ORD19867,CUST2853,Arjun Joshi,44,Male,Chennai,Camera,Electronics,5,35000,0.05,Credit Card,2025-08-18,166250.0
ORD19868,CUST1450,Arjun Patil,22,Male,Bengaluru,Camera,Electronics,4,35000,0.05,UPI,2025-04-27,133000.0
ORD19869,CUST2592,Neha Gupta,32,Male,Ahmedabad,Smartwatch,Electronics,5,6000,0.1,Debit Card,2025-01-26,27000.0
ORD19870,CUST2914,Rohan Singh,45,Female,Nagpur,Printer,Office,3,12000,0.2,Cash,2025-01-06,28800.0
ORD19871,CUST1750,Rahul More,22,Male,Chennai,Monitor,Electronics,1,14000,0.05,Cash,2025-09-17,13300.0
ORD19872,CUST1538,Vikram Shah,39,Male,Ahmedabad,Camera,Electronics,4,35000,0.05,Cash,2025-10-17,133000.0
ORD19873,CUST2878,Kavya Deshmukh,29,Male,Pune,Mobile Phone,Electronics,1,25000,0.0,Cash,2025-09-10,25000.0
ORD19874,CUST2781,Priya Verma,59,Female,Kolkata,Mobile Phone,Electronics,3,25000,0.1,UPI,2025-04-13,67500.0
ORD19875,CUST2233,Aditya Verma,25,Male,Ahmedabad,Keyboard,Accessories,2,1800,0.1,Credit Card,2025-02-08,3240.0
ORD19876,CUST2314,Riya Khan,18,Male,Kolkata,Printer,Office,2,12000,0.1,UPI,2025-08-24,21600.0
ORD19877,CUST1498,Vikram Sharma,52,Female,Ahmedabad,Tablet,Electronics,2,22000,0.05,UPI,2025-02-09,41800.0
ORD19878,CUST2207,Meera Kulkarni,33,Male,Chennai,Mobile Phone,Electronics,4,25000,0.1,Credit Card,2025-06-20,90000.0
ORD19879,CUST2743,Arjun Kulkarni,47,Male,Ahmedabad,Smartwatch,Electronics,2,6000,0.1,Credit Card,2025-08-23,10800.0
ORD19880,CUST1716,Neha More,60,Male,Nashik,Tablet,Electronics,4,22000,0.0,Credit Card,2025-11-19,88000.0
ORD19881,CUST1400,Arjun Deshmukh,58,Male,Kolkata,Printer,Office,4,12000,0.05,Debit Card,2025-06-02,45600.0
ORD19882,CUST2232,Meera Patil,27,Male,Kolkata,Smartwatch,Electronics,1,6000,0.05,Debit Card,2025-06-18,5700.0
ORD19883,CUST2447,Aditya Sharma,51,Male,Ahmedabad,Headphones,Electronics,2,2500,0.2,Debit Card,2025-09-14,4000.0
ORD19884,CUST2414,Kavya Joshi,28,Female,Delhi,Laptop,Electronics,5,55000,0.15,Debit Card,2025-10-30,233750.0
ORD19885,CUST2390,Aditya More,37,Male,Bengaluru,Mobile Phone,Electronics,2,25000,0.1,UPI,2025-03-13,45000.0
ORD19886,CUST1584,Suresh Khan,60,Male,Hyderabad,Mobile Phone,Electronics,2,25000,0.15,Credit Card,2025-10-27,42500.0
ORD19887,CUST2460,Vikram Shah,24,Male,Kolkata,Keyboard,Accessories,2,1800,0.1,Cash,2025-03-10,3240.0
ORD19888,CUST1921,Kavya Patil,38,Male,Hyderabad,Monitor,Electronics,5,14000,0.15,Debit Card,2025-11-27,59500.0
ORD19889,CUST2336,Kavya Kulkarni,28,Male,Pune,Keyboard,Accessories,5,1800,0.0,Net Banking,2025-01-08,9000.0
ORD19890,CUST1339,Neha More,54,Female,Kolkata,Printer,Office,4,12000,0.1,Credit Card,2025-05-26,43200.0
ORD19891,CUST2171,Vikram Khan,40,Male,Bengaluru,Keyboard,Accessories,5,1800,0.1,Debit Card,2025-03-19,8100.0
ORD19892,CUST2740,Priya Shah,61,Female,Mumbai,Monitor,Electronics,4,14000,0.1,UPI,2025-01-11,50400.0
ORD19893,CUST1457,Aditya More,48,Female,Ahmedabad,Monitor,Electronics,1,14000,0.0,Cash,2025-03-05,14000.0
ORD19894,CUST2885,Amit Patil,35,Male,Kolkata,Camera,Electronics,4,35000,0.05,UPI,2025-07-10,133000.0
ORD19895,CUST2435,Riya Sharma,41,Female,Pune,Camera,Electronics,2,35000,0.05,UPI,2025-10-31,66500.0
ORD19896,CUST1645,Vikram Shah,39,Female,Delhi,Laptop,Electronics,3,55000,0.05,Debit Card,2025-05-07,156750.0
ORD19897,CUST1282,Riya Shah,54,Male,Kolkata,Smartwatch,Electronics,3,6000,0.05,Debit Card,2025-01-16,17100.0
ORD19898,CUST1414,Ananya More,64,Male,Pune,Headphones,Electronics,2,2500,0.1,UPI,2025-05-21,4500.0
ORD19899,CUST2614,Riya Shah,61,Male,Mumbai,Monitor,Electronics,4,14000,0.15,UPI,2025-11-08,47600.0
ORD19900,CUST2121,Priya Shah,18,Male,Hyderabad,Headphones,Electronics,2,2500,0.1,UPI,2025-06-20,4500.0
ORD19901,CUST1163,Ananya Gupta,23,Female,Ahmedabad,Mobile Phone,Electronics,5,25000,0.15,Net Banking,2025-07-23,106250.0
ORD19902,CUST1843,Pooja Patil,55,Male,Mumbai,Mouse,Accessories,4,900,0.15,Cash,2025-11-14,3060.0
ORD19903,CUST2461,Suresh Shah,46,Female,Kolkata,Laptop,Electronics,2,55000,0.05,Debit Card,2025-12-17,104500.0
ORD19904,CUST2220,Riya Joshi,60,Male,Kolkata,Printer,Office,5,12000,0.05,Net Banking,2025-09-27,57000.0
ORD19905,CUST2652,Suresh Deshmukh,28,Female,Ahmedabad,Tablet,Electronics,5,22000,0.0,Debit Card,2025-09-04,110000.0
ORD19906,CUST1161,Sneha Sharma,33,Male,Chennai,Headphones,Electronics,4,2500,0.15,Debit Card,2025-08-25,8500.0
ORD19907,CUST1255,Sneha Verma,23,Male,Mumbai,Keyboard,Accessories,1,1800,0.0,Net Banking,2025-06-11,1800.0
ORD19908,CUST2094,Rohan Patil,18,Male,Ahmedabad,Monitor,Electronics,1,14000,0.1,UPI,2025-01-02,12600.0
ORD19909,CUST1412,Priya Khan,65,Female,Nagpur,Headphones,Electronics,5,2500,0.05,UPI,2025-11-24,11875.0
ORD19910,CUST1714,Suresh Verma,52,Male,Nagpur,Tablet,Electronics,1,22000,0.15,Debit Card,2025-06-29,18700.0
ORD19911,CUST1036,Rohan More,41,Male,Chennai,Monitor,Electronics,5,14000,0.05,UPI,2025-04-20,66500.0
ORD19912,CUST2329,Sneha Sharma,55,Male,Chennai,Printer,Office,1,12000,0.15,UPI,2025-10-22,10200.0
ORD19913,CUST1730,Aarav Pawar,20,Male,Bengaluru,Mouse,Accessories,5,900,0.05,Cash,2025-06-22,4275.0
ORD19914,CUST1470,Meera Joshi,57,Male,Hyderabad,Keyboard,Accessories,5,1800,0.05,Debit Card,2025-07-01,8550.0
ORD19915,CUST1309,Vikram Deshmukh,19,Male,Pune,Headphones,Electronics,5,2500,0.1,Credit Card,2025-03-09,11250.0
ORD19916,CUST2221,Ananya Sharma,32,Male,Chennai,Camera,Electronics,5,35000,0.2,UPI,2025-08-12,140000.0
ORD19917,CUST2922,Aditya Shah,39,Female,Hyderabad,Laptop,Electronics,3,55000,0.1,UPI,2025-12-28,148500.0
ORD19918,CUST1481,Suresh Khan,63,Male,Delhi,Headphones,Electronics,1,2500,0.15,Credit Card,2025-02-28,2125.0
ORD19919,CUST2360,Arjun More,63,Female,Delhi,Headphones,Electronics,5,2500,0.15,Debit Card,2025-04-28,10625.0
ORD19920,CUST2863,Sneha Sharma,21,Female,Mumbai,Tablet,Electronics,2,22000,0.15,Net Banking,2025-07-30,37400.0
ORD19921,CUST1704,Vikram Khan,41,Male,Pune,Tablet,Electronics,4,22000,0.05,Debit Card,2025-02-17,83600.0
ORD19922,CUST1789,Priya Singh,36,Male,Kolkata,Laptop,Electronics,2,55000,0.05,UPI,2025-12-29,104500.0
ORD19923,CUST1291,Arjun Pawar,47,Female,Ahmedabad,Headphones,Electronics,2,2500,0.0,UPI,2025-12-07,5000.0
ORD19924,CUST1430,Kavya Deshmukh,39,Male,Nagpur,Smartwatch,Electronics,3,6000,0.2,UPI,2025-07-02,14400.0
ORD19925,CUST1598,Ananya More,56,Male,Delhi,Printer,Office,1,12000,0.2,Debit Card,2025-11-30,9600.0
ORD19926,CUST2907,Neha More,65,Female,Chennai,Tablet,Electronics,3,22000,0.1,UPI,2025-08-09,59400.0
ORD19927,CUST1432,Neha Patil,57,Female,Hyderabad,Tablet,Electronics,1,22000,0.05,Credit Card,2025-05-15,20900.0
ORD19928,CUST2558,Neha Shah,44,Male,Hyderabad,Smartwatch,Electronics,5,6000,0.05,Net Banking,2025-10-09,28500.0
ORD19929,CUST1646,Meera Deshmukh,32,Female,Ahmedabad,Monitor,Electronics,3,14000,0.2,Debit Card,2025-02-08,33600.0
ORD19930,CUST2534,Kavya More,54,Male,Ahmedabad,Headphones,Electronics,4,2500,0.0,Debit Card,2025-06-13,10000.0
ORD19931,CUST1505,Neha Verma,18,Male,Ahmedabad,Laptop,Electronics,1,55000,0.15,Debit Card,2025-12-05,46750.0
ORD19932,CUST2912,Rohan Khan,29,Female,Nashik,Tablet,Electronics,3,22000,0.05,Debit Card,2025-03-30,62700.0
ORD19933,CUST1673,Arjun Singh,26,Female,Ahmedabad,Laptop,Electronics,4,55000,0.05,UPI,2025-09-26,209000.0
ORD19934,CUST1807,Pooja More,36,Male,Nashik,Laptop,Electronics,2,55000,0.15,Debit Card,2025-01-22,93500.0
ORD19935,CUST2579,Neha Singh,35,Male,Ahmedabad,Printer,Office,5,12000,0.0,Debit Card,2025-12-16,60000.0
ORD19936,CUST2433,Pooja Kulkarni,56,Female,Bengaluru,Camera,Electronics,5,35000,0.05,UPI,2025-04-11,166250.0
ORD19937,CUST2426,Aditya More,28,Male,Ahmedabad,Tablet,Electronics,2,22000,0.2,Net Banking,2025-08-02,35200.0
ORD19938,CUST1041,Vikram Shah,28,Male,Nashik,Keyboard,Accessories,3,1800,0.1,Net Banking,2025-08-09,4860.0
ORD19939,CUST1384,Arjun Deshmukh,47,Female,Hyderabad,Monitor,Electronics,2,14000,0.15,UPI,2025-10-25,23800.0
ORD19940,CUST1886,Priya Sharma,37,Male,Mumbai,Laptop,Electronics,4,55000,0.15,Debit Card,2025-04-09,187000.0
ORD19941,CUST2315,Rohan Sharma,32,Female,Hyderabad,Tablet,Electronics,1,22000,0.0,Debit Card,2025-08-29,22000.0
ORD19942,CUST2816,Aarav Pawar,42,Male,Nagpur,Monitor,Electronics,3,14000,0.05,Credit Card,2025-04-13,39900.0
ORD19943,CUST1183,Rahul Joshi,20,Male,Chennai,Keyboard,Accessories,1,1800,0.1,UPI,2025-02-27,1620.0
ORD19944,CUST1764,Suresh Singh,60,Male,Delhi,Tablet,Electronics,2,22000,0.05,Credit Card,2025-01-03,41800.0
ORD19945,CUST2896,Aditya Shah,43,Male,Kolkata,Headphones,Electronics,5,2500,0.05,Debit Card,2025-12-30,11875.0
ORD19946,CUST2064,Amit Shah,62,Male,Nashik,Laptop,Electronics,1,55000,0.15,Net Banking,2025-03-26,46750.0
ORD19947,CUST2623,Rahul Shah,45,Female,Delhi,Keyboard,Accessories,1,1800,0.0,Debit Card,2025-04-02,1800.0
ORD19948,CUST2249,Pooja Sharma,23,Female,Pune,Headphones,Electronics,5,2500,0.1,Debit Card,2025-08-29,11250.0
ORD19949,CUST2309,Neha Pawar,63,Female,Nagpur,Laptop,Electronics,1,55000,0.0,Net Banking,2025-06-01,55000.0
ORD19950,CUST1138,Sneha Singh,49,Female,Nashik,Mobile Phone,Electronics,1,25000,0.0,Debit Card,2025-01-30,25000.0
ORD19951,CUST1335,Kavya Sharma,28,Male,Kolkata,Mouse,Accessories,5,900,0.05,Debit Card,2025-02-02,4275.0
ORD19952,CUST1138,Ananya Patil,30,Female,Chennai,Smartwatch,Electronics,5,6000,0.15,Credit Card,2025-05-30,25500.0
ORD19953,CUST2498,Suresh Gupta,34,Male,Mumbai,Laptop,Electronics,2,55000,0.0,UPI,2025-04-13,110000.0
ORD19954,CUST1488,Sneha Gupta,63,Male,Bengaluru,Keyboard,Accessories,2,1800,0.1,Credit Card,2025-10-05,3240.0
ORD19955,CUST1576,Meera Pawar,63,Female,Nashik,Keyboard,Accessories,1,1800,0.1,UPI,2025-11-18,1620.0
ORD19956,CUST1629,Pooja Khan,53,Male,Delhi,Mouse,Accessories,3,900,0.05,Net Banking,2025-03-26,2565.0
ORD19957,CUST2949,Kavya Joshi,47,Male,Ahmedabad,Tablet,Electronics,2,22000,0.1,UPI,2025-08-13,39600.0
ORD19958,CUST2634,Pooja Singh,21,Female,Kolkata,Smartwatch,Electronics,2,6000,0.15,Credit Card,2025-08-20,10200.0
ORD19959,CUST2170,Priya Kulkarni,31,Male,Nashik,Monitor,Electronics,3,14000,0.1,Debit Card,2025-12-16,37800.0
